ano,mes,dia,temp_MAX,temp_MIN,temp_MED
1929.0,5,1,27.799999237060547,10.800000190734863,19.299999237060547
1929.0,5,2,26.200000762939453,7.800000190734863,17.0
1929.0,5,3,23.799999237060547,10.600000381469727,17.200000762939453
1929.0,5,4,15.0,9.800000190734863,12.399999618530273
1929.0,5,5,27.0,11.0,19.0
1929.0,5,6,25.399999618530273,13.600000381469727,19.5
1929.0,5,7,28.0,11.399999618530273,19.700000762939453
1929.0,5,8,27.799999237060547,13.199999809265137,20.5
1929.0,5,9,29.200000762939453,14.399999618530273,21.799999237060547
1929.0,5,10,28.600000381469727,15.0,21.799999237060547
1929.0,5,11,25.399999618530273,16.0,20.700000762939453
1929.0,5,12,22.799999237060547,12.600000381469727,17.700000762939453
1929.0,5,13,26.399999618530273,10.0,18.200000762939453
1929.0,5,14,29.200000762939453,13.0,21.100000381469727
1929.0,5,15,30.0,14.199999809265137,22.100000381469727
1929.0,5,16,30.0,14.600000381469727,22.299999237060547
1929.0,5,17,23.200000762939453,15.800000190734863,19.5
1929.0,5,18,17.600000381469727,15.0,16.299999237060547
1929.0,5,19,21.799999237060547,12.0,16.899999618530273
1929.0,5,20,22.0,9.800000190734863,15.899999618530273
1929.0,5,21,22.600000381469727,8.600000381469727,15.600000381469727
1929.0,5,22,24.600000381469727,8.600000381469727,16.600000381469727
1929.0,5,23,26.200000762939453,7.800000190734863,17.0
1929.0,5,24,22.799999237060547,11.800000190734863,17.299999237060547
1929.0,5,25,29.0,13.800000190734863,21.399999618530273
1929.0,5,26,27.200000762939453,17.0,22.100000381469727
1929.0,5,27,23.0,15.0,19.0
1929.0,5,28,16.200000762939453,9.800000190734863,13.0
1929.0,5,29,21.799999237060547,9.0,15.399999618530273
1929.0,5,30,20.399999618530273,8.199999809265137,14.299999237060547
1929.0,5,31,22.0,7.199999809265137,14.600000381469727
1929.0,6,1,24.0,9.399999618530273,16.700000762939453
1929.0,6,2,25.799999237060547,10.0,17.899999618530273
1929.0,6,3,26.399999618530273,9.399999618530273,17.899999618530273
1929.0,6,4,26.399999618530273,9.600000381469727,18.0
1929.0,6,5,29.0,11.399999618530273,20.200000762939453
1929.0,6,6,29.0,12.800000190734863,20.899999618530273
1929.0,6,7,28.399999618530273,14.199999809265137,21.299999237060547
1929.0,6,8,28.399999618530273,14.199999809265137,21.299999237060547
1929.0,6,9,28.399999618530273,11.199999809265137,19.799999237060547
1929.0,6,10,28.600000381469727,11.600000381469727,20.100000381469727
1929.0,6,11,29.200000762939453,11.199999809265137,20.200000762939453
1929.0,6,12,27.799999237060547,12.0,19.899999618530273
1929.0,6,13,26.200000762939453,11.199999809265137,18.700000762939453
1929.0,6,14,27.0,11.800000190734863,19.399999618530273
1929.0,6,15,28.0,12.199999809265137,20.100000381469727
1929.0,6,16,26.600000381469727,11.600000381469727,19.100000381469727
1929.0,6,17,27.399999618530273,11.199999809265137,19.299999237060547
1929.0,6,18,17.200000762939453,5.0,11.100000381469727
1929.0,6,19,21.399999618530273,4.0,12.699999809265137
1929.0,6,20,21.200000762939453,7.599999904632568,14.40000057220459
1929.0,6,21,28.0,8.800000190734863,18.399999618530273
1929.0,6,22,28.200000762939453,12.600000381469727,20.400001525878906
1929.0,6,23,20.0,11.0,15.5
1929.0,6,24,22.399999618530273,6.800000190734863,14.600000381469727
1929.0,6,25,25.0,5.599999904632568,15.300000190734863
1929.0,6,26,21.0,9.800000190734863,15.399999618530273
1929.0,6,27,25.600000381469727,7.599999904632568,16.600000381469727
1929.0,6,28,22.0,8.199999809265137,15.100000381469727
1929.0,6,29,26.799999237060547,9.0,17.899999618530273
1929.0,6,30,27.799999237060547,8.600000381469727,18.200000762939453
1929.0,7,1,28.200000762939453,11.199999809265137,19.700000762939453
1929.0,7,2,23.600000381469727,14.199999809265137,18.899999618530273
1929.0,7,3,26.899999618530273,9.199999809265137,18.049999237060547
1929.0,7,4,29.0,10.399999618530273,19.700000762939453
1929.0,7,5,24.200000762939453,10.800000190734863,17.5
1929.0,7,6,25.799999237060547,12.399999618530273,19.099998474121094
1929.0,7,7,22.0,8.399999618530273,15.199999809265137
1929.0,7,8,23.200000762939453,8.800000190734863,16.0
1929.0,7,9,23.399999618530273,6.400000095367432,14.899999618530273
1929.0,7,10,25.700000762939453,6.400000095367432,16.05000114440918
1929.0,7,11,26.399999618530273,7.800000190734863,17.100000381469727
1929.0,7,12,26.600000381469727,8.199999809265137,17.399999618530273
1929.0,7,13,26.600000381469727,7.800000190734863,17.200000762939453
1929.0,7,14,28.399999618530273,8.0,18.200000762939453
1929.0,7,15,28.799999237060547,9.800000190734863,19.299999237060547
1929.0,7,16,23.799999237060547,10.0,16.899999618530273
1929.0,7,17,26.0,9.0,17.5
1929.0,7,18,25.799999237060547,6.0,15.899999618530273
1929.0,7,19,27.200000762939453,5.800000190734863,16.5
1929.0,7,20,26.799999237060547,6.800000190734863,16.799999237060547
1929.0,7,21,24.0,7.0,15.5
1929.0,7,22,18.399999618530273,9.399999618530273,13.899999618530273
1929.0,7,23,23.799999237060547,3.799999952316284,13.799999237060547
1929.0,7,24,22.600000381469727,8.0,15.300000190734863
1929.0,7,25,25.0,7.800000190734863,16.399999618530273
1929.0,7,26,25.799999237060547,7.0,16.399999618530273
1929.0,7,27,24.0,7.800000190734863,15.899999618530273
1929.0,7,28,27.600000381469727,9.0,18.299999237060547
1929.0,7,29,28.799999237060547,9.399999618530273,19.099998474121094
1929.0,7,30,28.799999237060547,10.399999618530273,19.599998474121094
1929.0,7,31,28.200000762939453,10.800000190734863,19.5
1929.0,8,1,19.799999237060547,10.0,14.899999618530273
1929.0,8,2,11.0,7.0,9.0
1929.0,8,3,19.0,10.0,14.5
1929.0,8,4,20.0,6.0,13.0
1929.0,8,5,21.399999618530273,7.0,14.199999809265137
1929.0,8,6,23.0,4.800000190734863,13.899999618530273
1929.0,8,7,25.0,2.5999999046325684,13.800000190734863
1929.0,8,8,27.799999237060547,4.199999809265137,16.0
1929.0,8,9,27.600000381469727,9.0,18.299999237060547
1929.0,8,10,29.200000762939453,10.800000190734863,20.0
1929.0,8,11,30.799999237060547,12.0,21.399999618530273
1929.0,8,12,32.20000076293945,13.0,22.600000381469727
1929.0,8,13,31.399999618530273,12.800000190734863,22.100000381469727
1929.0,8,14,31.399999618530273,11.0,21.200000762939453
1929.0,8,15,32.400001525878906,11.399999618530273,21.900001525878906
1929.0,8,16,33.20000076293945,14.0,23.600000381469727
1929.0,8,17,26.0,17.200000762939453,21.600000381469727
1929.0,8,18,33.0,14.199999809265137,23.600000381469727
1929.0,8,19,24.0,15.399999618530273,19.700000762939453
1929.0,8,20,21.799999237060547,11.0,16.399999618530273
1929.0,8,21,27.0,7.400000095367432,17.200000762939453
1929.0,8,22,29.200000762939453,11.199999809265137,20.200000762939453
1929.0,8,23,30.0,11.0,20.5
1929.0,8,24,27.0,13.600000381469727,20.299999237060547
1929.0,8,25,28.0,17.0,22.5
1929.0,8,26,28.200000762939453,14.399999618530273,21.299999237060547
1929.0,8,27,21.0,13.0,17.0
1929.0,8,28,27.799999237060547,16.0,21.899999618530273
1929.0,8,29,20.0,15.0,17.5
1929.0,8,30,21.600000381469727,8.0,14.800000190734863
1929.0,8,31,24.200000762939453,6.400000095367432,15.300000190734863
1929.0,9,1,28.399999618530273,10.0,19.200000762939453
1929.0,9,2,31.200000762939453,15.399999618530273,23.299999237060547
1929.0,9,4,31.0,10.800000190734863,20.899999618530273
1929.0,9,5,33.400001525878906,19.799999237060547,26.600000381469727
1929.0,9,6,34.79999923706055,16.399999618530273,25.599998474121094
1929.0,9,7,33.0,13.800000190734863,23.399999618530273
1929.0,9,8,26.200000762939453,15.399999618530273,20.799999237060547
1929.0,9,9,26.5,15.0,20.75
1929.0,9,10,32.400001525878906,12.800000190734863,22.600000381469727
1929.0,9,11,30.399999618530273,15.800000190734863,23.100000381469727
1929.0,9,12,19.600000381469727,14.800000190734863,17.200000762939453
1929.0,9,13,20.799999237060547,12.800000190734863,16.799999237060547
1929.0,9,14,20.5,14.800000190734863,17.649999618530273
1929.0,9,15,20.600000381469727,13.600000381469727,17.100000381469727
1929.0,9,16,21.0,8.399999618530273,14.699999809265137
1929.0,9,17,26.399999618530273,9.600000381469727,18.0
1929.0,9,18,31.399999618530273,12.0,21.700000762939453
1929.0,9,19,27.600000381469727,17.0,22.299999237060547
1929.0,9,20,32.0,14.0,23.0
1929.0,9,21,32.0,19.0,25.5
1929.0,9,22,21.799999237060547,17.200000762939453,19.5
1929.0,9,23,22.0,16.0,19.0
1929.0,9,24,20.0,15.0,17.5
1929.0,9,25,23.399999618530273,10.600000381469727,17.0
1929.0,9,26,25.399999618530273,13.600000381469727,19.5
1929.0,9,27,28.0,9.0,18.5
1929.0,9,28,31.799999237060547,9.199999809265137,20.5
1929.0,9,29,32.0,9.0,20.5
1929.0,9,30,32.400001525878906,19.799999237060547,26.100000381469727
1929.0,10,1,26.399999618530273,18.399999618530273,22.399999618530273
1929.0,10,2,26.399999618530273,18.399999618530273,22.399999618530273
1929.0,10,3,23.0,16.0,19.5
1929.0,10,4,21.600000381469727,15.399999618530273,18.5
1929.0,10,5,31.0,14.800000190734863,22.899999618530273
1929.0,10,6,30.200000762939453,15.600000381469727,22.900001525878906
1929.0,10,7,35.20000076293945,16.799999237060547,26.0
1929.0,10,8,34.400001525878906,15.800000190734863,25.100000381469727
1929.0,10,9,34.599998474121094,13.600000381469727,24.099998474121094
1929.0,10,10,36.0,14.399999618530273,25.200000762939453
1929.0,10,11,35.400001525878906,17.799999237060547,26.600000381469727
1929.0,10,12,36.400001525878906,16.799999237060547,26.600000381469727
1929.0,10,13,37.20000076293945,19.799999237060547,28.5
1929.0,10,14,35.20000076293945,18.399999618530273,26.799999237060547
1929.0,10,15,25.600000381469727,15.800000190734863,20.700000762939453
1929.0,10,16,23.0,15.199999809265137,19.100000381469727
1929.0,10,17,32.0,14.0,23.0
1929.0,10,18,31.0,17.799999237060547,24.399999618530273
1929.0,10,19,30.600000381469727,15.800000190734863,23.200000762939453
1929.0,10,20,33.0,17.399999618530273,25.200000762939453
1929.0,10,21,29.600000381469727,22.0,25.799999237060547
1929.0,10,22,24.600000381469727,17.600000381469727,21.100000381469727
1929.0,10,23,27.399999618530273,17.0,22.200000762939453
1929.0,10,24,25.799999237060547,16.200000762939453,21.0
1929.0,10,25,24.200000762939453,14.800000190734863,19.5
1929.0,10,26,29.399999618530273,13.0,21.200000762939453
1929.0,10,27,30.600000381469727,11.399999618530273,21.0
1929.0,10,28,32.599998474121094,11.800000190734863,22.19999885559082
1929.0,10,29,31.799999237060547,15.199999809265137,23.5
1929.0,10,30,29.200000762939453,19.399999618530273,24.299999237060547
1929.0,10,31,27.200000762939453,19.799999237060547,23.5
1929.0,11,1,27.600000381469727,15.199999809265137,21.399999618530273
1929.0,11,2,32.20000076293945,12.399999618530273,22.299999237060547
1929.0,11,3,25.0,16.600000381469727,20.799999237060547
1929.0,11,4,22.200000762939453,16.0,19.100000381469727
1929.0,11,5,28.200000762939453,16.0,22.100000381469727
1929.0,11,6,32.0,16.600000381469727,24.299999237060547
1929.0,11,7,33.79999923706055,16.600000381469727,25.200000762939453
1929.0,11,8,29.200000762939453,17.0,23.100000381469727
1929.0,11,9,19.399999618530273,15.399999618530273,17.399999618530273
1929.0,11,10,22.799999237060547,15.399999618530273,19.099998474121094
1929.0,11,11,31.799999237060547,16.399999618530273,24.099998474121094
1929.0,11,12,27.0,18.0,22.5
1929.0,11,13,31.600000381469727,17.399999618530273,24.5
1929.0,11,14,32.79999923706055,14.399999618530273,23.599998474121094
1929.0,11,15,34.0,17.0,25.5
1929.0,11,16,30.799999237060547,17.0,23.899999618530273
1929.0,11,17,30.799999237060547,15.0,22.899999618530273
1929.0,11,18,30.0,14.600000381469727,22.299999237060547
1929.0,11,19,31.600000381469727,10.600000381469727,21.100000381469727
1929.0,11,20,33.79999923706055,12.600000381469727,23.200000762939453
1929.0,11,21,31.0,19.0,25.0
1929.0,11,22,22.0,16.399999618530273,19.200000762939453
1929.0,11,23,29.200000762939453,14.800000190734863,22.0
1929.0,11,24,31.0,17.0,24.0
1929.0,11,25,25.399999618530273,18.200000762939453,21.799999237060547
1929.0,11,26,22.399999618530273,14.0,18.200000762939453
1929.0,11,27,28.799999237060547,12.600000381469727,20.700000762939453
1929.0,11,28,30.0,12.399999618530273,21.200000762939453
1929.0,11,29,31.600000381469727,12.800000190734863,22.200000762939453
1929.0,11,30,32.0,14.600000381469727,23.299999237060547
1929.0,12,1,32.0,15.199999809265137,23.600000381469727
1929.0,12,2,32.20000076293945,19.0,25.600000381469727
1929.0,12,3,34.79999923706055,15.800000190734863,25.299999237060547
1929.0,12,4,36.400001525878906,20.600000381469727,28.5
1929.0,12,5,36.20000076293945,18.799999237060547,27.5
1929.0,12,6,31.799999237060547,21.0,26.399999618530273
1929.0,12,7,25.0,19.0,22.0
1929.0,12,8,31.200000762939453,17.399999618530273,24.299999237060547
1929.0,12,9,34.79999923706055,18.399999618530273,26.599998474121094
1929.0,12,10,33.20000076293945,20.799999237060547,27.0
1929.0,12,11,29.0,19.799999237060547,24.399999618530273
1929.0,12,12,26.799999237060547,20.399999618530273,23.599998474121094
1929.0,12,13,27.600000381469727,20.799999237060547,24.200000762939453
1929.0,12,14,28.600000381469727,21.0,24.799999237060547
1929.0,12,15,26.0,20.399999618530273,23.200000762939453
1929.0,12,16,27.0,20.399999618530273,23.700000762939453
1929.0,12,17,25.200000762939453,20.600000381469727,22.900001525878906
1929.0,12,18,25.0,17.799999237060547,21.399999618530273
1929.0,12,19,24.0,17.0,20.5
1929.0,12,20,27.200000762939453,20.0,23.600000381469727
1929.0,12,21,29.600000381469727,21.0,25.299999237060547
1929.0,12,22,32.400001525878906,20.0,26.200000762939453
1929.0,12,23,32.400001525878906,20.799999237060547,26.600000381469727
1929.0,12,24,29.200000762939453,19.399999618530273,24.299999237060547
1929.0,12,25,32.0,17.799999237060547,24.899999618530273
1929.0,12,26,33.599998474121094,16.600000381469727,25.099998474121094
1929.0,12,27,32.0,20.0,26.0
1929.0,12,28,28.399999618530273,19.0,23.700000762939453
1929.0,12,29,30.799999237060547,18.799999237060547,24.799999237060547
1929.0,12,30,28.0,20.799999237060547,24.399999618530273
1929.0,12,31,29.200000762939453,20.799999237060547,25.0
1930.0,1,1,28.799999237060547,19.399999618530273,24.099998474121094
1930.0,1,2,30.600000381469727,19.600000381469727,25.100000381469727
1930.0,1,3,31.0,20.399999618530273,25.700000762939453
1930.0,1,4,31.200000762939453,18.799999237060547,25.0
1930.0,1,5,33.0,19.0,26.0
1930.0,1,6,33.599998474121094,21.600000381469727,27.599998474121094
1930.0,1,7,33.599998474121094,20.0,26.799999237060547
1930.0,1,8,35.20000076293945,19.799999237060547,27.5
1930.0,1,9,35.599998474121094,19.600000381469727,27.599998474121094
1930.0,1,10,35.599998474121094,18.0,26.799999237060547
1930.0,1,11,28.600000381469727,20.0,24.299999237060547
1930.0,1,20,28.0,19.600000381469727,23.799999237060547
1930.0,1,13,30.799999237060547,20.600000381469727,25.700000762939453
1930.0,1,14,32.0,19.0,25.5
1930.0,1,15,32.0,19.200000762939453,25.600000381469727
1930.0,1,16,31.600000381469727,18.399999618530273,25.0
1930.0,1,17,31.0,19.799999237060547,25.399999618530273
1930.0,1,18,32.0,19.399999618530273,25.700000762939453
1930.0,1,19,31.0,18.799999237060547,24.899999618530273
1930.0,1,20,29.200000762939453,19.0,24.100000381469727
1930.0,1,21,31.0,16.799999237060547,23.899999618530273
1930.0,1,22,28.200000762939453,18.0,23.100000381469727
1930.0,1,23,24.200000762939453,18.600000381469727,21.400001525878906
1930.0,1,24,24.200000762939453,18.0,21.100000381469727
1930.0,1,25,24.200000762939453,18.600000381469727,21.400001525878906
1930.0,1,26,20.200000762939453,17.799999237060547,19.0
1930.0,1,27,25.600000381469727,18.0,21.799999237060547
1930.0,1,28,29.0,18.799999237060547,23.899999618530273
1930.0,1,29,31.0,18.799999237060547,24.899999618530273
1930.0,1,30,28.399999618530273,18.799999237060547,23.599998474121094
1930.0,1,31,27.399999618530273,18.0,22.700000762939453
1930.0,2,1,26.200000762939453,17.799999237060547,22.0
1930.0,2,2,20.799999237060547,17.799999237060547,19.299999237060547
1930.0,2,3,24.799999237060547,18.399999618530273,21.599998474121094
1930.0,2,4,25.0,19.399999618530273,22.200000762939453
1930.0,2,5,28.799999237060547,19.799999237060547,24.299999237060547
1930.0,2,6,32.0,19.399999618530273,25.700000762939453
1930.0,2,7,33.400001525878906,19.0,26.200000762939453
1930.0,2,8,34.20000076293945,20.399999618530273,27.299999237060547
1930.0,2,9,32.400001525878906,20.799999237060547,26.600000381469727
1930.0,2,10,31.0,20.0,25.5
1930.0,2,11,31.600000381469727,18.0,24.799999237060547
1930.0,2,12,29.399999618530273,17.600000381469727,23.5
1930.0,2,13,28.200000762939453,18.799999237060547,23.5
1930.0,2,14,29.399999618530273,19.399999618530273,24.399999618530273
1930.0,2,15,32.0,20.399999618530273,26.200000762939453
1930.0,2,16,27.0,20.399999618530273,23.700000762939453
1930.0,2,17,26.799999237060547,20.399999618530273,23.599998474121094
1930.0,2,18,28.0,19.399999618530273,23.700000762939453
1930.0,2,19,28.0,17.399999618530273,22.700000762939453
1930.0,2,20,29.0,16.0,22.5
1930.0,2,21,30.799999237060547,16.799999237060547,23.799999237060547
1930.0,2,22,31.0,17.0,24.0
1930.0,2,23,33.20000076293945,20.200000762939453,26.700000762939453
1930.0,2,24,30.600000381469727,19.799999237060547,25.200000762939453
1930.0,2,25,27.600000381469727,19.799999237060547,23.700000762939453
1930.0,2,26,25.399999618530273,20.399999618530273,22.899999618530273
1930.0,2,27,28.799999237060547,20.399999618530273,24.599998474121094
1930.0,2,28,31.0,18.0,24.5
1930.0,3,1,29.399999618530273,20.0,24.700000762939453
1930.0,3,2,26.399999618530273,15.399999618530273,20.899999618530273
1930.0,3,3,30.399999618530273,16.0,23.200000762939453
1930.0,3,4,31.0,15.399999618530273,23.200000762939453
1930.0,3,5,32.0,16.799999237060547,24.399999618530273
1930.0,3,6,32.79999923706055,16.799999237060547,24.799999237060547
1930.0,3,7,33.599998474121094,19.0,26.299999237060547
1930.0,3,8,35.0,20.399999618530273,27.700000762939453
1930.0,3,9,33.0,19.399999618530273,26.200000762939453
1930.0,3,10,32.400001525878906,19.600000381469727,26.0
1930.0,3,11,33.20000076293945,19.0,26.100000381469727
1930.0,3,12,34.0,19.0,26.5
1930.0,3,13,35.400001525878906,19.799999237060547,27.600000381469727
1930.0,3,14,35.0,20.399999618530273,27.700000762939453
1930.0,3,15,34.0,21.0,27.5
1930.0,3,16,31.200000762939453,19.600000381469727,25.400001525878906
1930.0,3,17,32.0,17.399999618530273,24.700000762939453
1930.0,3,18,33.0,20.0,26.5
1930.0,3,19,33.400001525878906,18.799999237060547,26.100000381469727
1930.0,3,20,27.600000381469727,16.799999237060547,22.200000762939453
1930.0,3,21,27.600000381469727,15.0,21.299999237060547
1930.0,3,22,31.0,15.0,23.0
1930.0,3,23,32.20000076293945,15.399999618530273,23.799999237060547
1930.0,3,24,30.0,17.799999237060547,23.899999618530273
1930.0,3,25,29.0,20.600000381469727,24.799999237060547
1930.0,3,26,27.0,16.799999237060547,21.899999618530273
1930.0,3,27,28.0,14.0,21.0
1930.0,3,28,29.0,12.399999618530273,20.700000762939453
1930.0,3,29,31.399999618530273,12.399999618530273,21.899999618530273
1930.0,3,30,31.0,13.800000190734863,22.399999618530273
1930.0,3,31,26.0,16.799999237060547,21.399999618530273
1930.0,4,1,31.0,18.600000381469727,24.799999237060547
1930.0,4,2,31.600000381469727,18.0,24.799999237060547
1930.0,4,3,31.799999237060547,16.799999237060547,24.299999237060547
1930.0,4,4,27.0,18.600000381469727,22.799999237060547
1930.0,4,5,28.399999618530273,16.0,22.200000762939453
1930.0,4,6,23.799999237060547,16.0,19.899999618530273
1930.0,4,7,27.399999618530273,17.0,22.200000762939453
1930.0,4,8,29.0,17.0,23.0
1930.0,4,9,27.799999237060547,18.0,22.899999618530273
1930.0,4,10,29.0,17.200000762939453,23.100000381469727
1930.0,4,11,25.0,18.399999618530273,21.700000762939453
1930.0,4,12,29.0,17.0,23.0
1930.0,4,13,29.600000381469727,13.800000190734863,21.700000762939453
1930.0,4,14,29.399999618530273,12.800000190734863,21.100000381469727
1930.0,4,15,28.799999237060547,14.600000381469727,21.700000762939453
1930.0,4,16,27.200000762939453,15.0,21.100000381469727
1930.0,4,17,26.399999618530273,12.0,19.200000762939453
1930.0,4,18,26.200000762939453,12.600000381469727,19.400001525878906
1930.0,4,19,29.0,13.0,21.0
1930.0,4,20,30.0,14.0,22.0
1930.0,4,21,31.399999618530273,15.199999809265137,23.299999237060547
1930.0,4,22,33.0,15.600000381469727,24.299999237060547
1930.0,4,23,25.0,14.600000381469727,19.799999237060547
1930.0,4,24,29.0,11.600000381469727,20.299999237060547
1930.0,4,25,29.0,13.199999809265137,21.100000381469727
1930.0,4,26,28.799999237060547,13.0,20.899999618530273
1930.0,4,27,29.200000762939453,13.0,21.100000381469727
1930.0,4,28,29.200000762939453,16.0,22.600000381469727
1930.0,4,29,28.399999618530273,14.399999618530273,21.399999618530273
1930.0,4,30,30.399999618530273,14.399999618530273,22.399999618530273
1930.0,5,1,30.0,15.0,22.5
1930.0,5,2,29.0,15.399999618530273,22.200000762939453
1930.0,5,3,29.200000762939453,14.399999618530273,21.799999237060547
1930.0,5,4,31.0,13.0,22.0
1930.0,5,5,30.799999237060547,13.0,21.899999618530273
1930.0,5,6,28.799999237060547,17.0,22.899999618530273
1930.0,5,7,28.799999237060547,13.0,20.899999618530273
1930.0,5,8,29.0,12.600000381469727,20.799999237060547
1930.0,5,9,30.799999237060547,15.0,22.899999618530273
1930.0,5,10,30.0,15.0,22.5
1930.0,5,11,27.399999618530273,15.0,21.200000762939453
1930.0,5,12,26.0,15.199999809265137,20.600000381469727
1930.0,5,13,26.799999237060547,15.0,20.899999618530273
1930.0,5,14,26.200000762939453,12.800000190734863,19.5
1930.0,5,15,27.399999618530273,14.199999809265137,20.799999237060547
1930.0,5,16,24.799999237060547,15.0,19.899999618530273
1930.0,5,17,19.799999237060547,10.800000190734863,15.299999237060547
1930.0,5,18,19.0,7.0,13.0
1930.0,5,19,25.600000381469727,9.399999618530273,17.5
1930.0,5,20,26.0,10.800000190734863,18.399999618530273
1930.0,5,21,26.0,13.199999809265137,19.600000381469727
1930.0,5,22,24.600000381469727,10.0,17.299999237060547
1930.0,5,23,24.799999237060547,10.0,17.399999618530273
1930.0,5,24,25.799999237060547,10.0,17.899999618530273
1930.0,5,25,27.399999618530273,10.0,18.700000762939453
1930.0,5,26,28.600000381469727,11.0,19.799999237060547
1930.0,5,27,29.799999237060547,12.800000190734863,21.299999237060547
1930.0,5,28,29.799999237060547,13.0,21.399999618530273
1930.0,5,29,28.799999237060547,14.399999618530273,21.599998474121094
1930.0,5,30,29.0,13.399999618530273,21.200000762939453
1930.0,5,31,28.399999618530273,12.399999618530273,20.399999618530273
1930.0,6,1,26.0,12.800000190734863,19.399999618530273
1930.0,6,2,26.0,15.600000381469727,20.799999237060547
1930.0,6,3,24.600000381469727,14.600000381469727,19.600000381469727
1930.0,6,4,27.399999618530273,12.600000381469727,20.0
1930.0,6,5,26.600000381469727,11.800000190734863,19.200000762939453
1930.0,6,6,28.399999618530273,11.600000381469727,20.0
1930.0,6,7,29.0,11.800000190734863,20.399999618530273
1930.0,6,8,27.0,10.800000190734863,18.899999618530273
1930.0,6,9,28.200000762939453,8.800000190734863,18.5
1930.0,6,10,28.399999618530273,11.800000190734863,20.100000381469727
1930.0,6,11,28.399999618530273,15.0,21.700000762939453
1930.0,6,12,30.0,12.600000381469727,21.299999237060547
1930.0,6,13,30.799999237060547,11.600000381469727,21.200000762939453
1930.0,6,14,31.399999618530273,14.399999618530273,22.899999618530273
1930.0,6,15,23.399999618530273,15.0,19.200000762939453
1930.0,6,16,23.799999237060547,12.800000190734863,18.299999237060547
1930.0,6,17,27.399999618530273,11.399999618530273,19.399999618530273
1930.0,6,18,28.200000762939453,12.399999618530273,20.299999237060547
1930.0,6,19,27.799999237060547,11.399999618530273,19.599998474121094
1930.0,6,20,29.200000762939453,13.600000381469727,21.400001525878906
1930.0,6,21,29.799999237060547,13.600000381469727,21.700000762939453
1930.0,6,22,29.200000762939453,11.600000381469727,20.400001525878906
1930.0,6,23,29.399999618530273,11.0,20.200000762939453
1930.0,6,24,30.200000762939453,11.399999618530273,20.799999237060547
1930.0,6,25,30.0,11.0,20.5
1930.0,6,26,30.200000762939453,9.399999618530273,19.799999237060547
1930.0,6,27,29.399999618530273,10.600000381469727,20.0
1930.0,6,28,27.0,7.0,17.0
1930.0,6,29,27.799999237060547,9.600000381469727,18.700000762939453
1930.0,6,30,27.399999618530273,11.199999809265137,19.299999237060547
1930.0,7,1,27.0,10.800000190734863,18.899999618530273
1930.0,7,2,28.0,12.399999618530273,20.200000762939453
1930.0,7,3,30.200000762939453,10.800000190734863,20.5
1930.0,7,4,27.600000381469727,12.399999618530273,20.0
1930.0,7,5,23.399999618530273,14.0,18.700000762939453
1930.0,7,6,19.600000381469727,10.0,14.800000190734863
1930.0,7,7,17.799999237060547,9.800000190734863,13.799999237060547
1930.0,7,8,22.0,9.600000381469727,15.800000190734863
1930.0,7,9,13.199999809265137,8.600000381469727,10.899999618530273
1930.0,7,10,26.399999618530273,8.0,17.200000762939453
1930.0,7,11,31.0,13.0,22.0
1930.0,7,12,29.200000762939453,14.399999618530273,21.799999237060547
1930.0,7,13,19.399999618530273,13.199999809265137,16.299999237060547
1930.0,7,14,21.0,14.600000381469727,17.799999237060547
1930.0,7,15,19.200000762939453,10.399999618530273,14.800000190734863
1930.0,7,16,17.399999618530273,5.800000190734863,11.600000381469727
1930.0,7,17,20.600000381469727,2.5999999046325684,11.600000381469727
1930.0,7,18,25.399999618530273,5.599999904632568,15.5
1930.0,7,19,28.200000762939453,12.0,20.100000381469727
1930.0,7,20,28.399999618530273,11.800000190734863,20.100000381469727
1930.0,7,21,28.0,10.600000381469727,19.299999237060547
1930.0,7,22,28.0,10.399999618530273,19.200000762939453
1930.0,7,23,27.399999618530273,10.800000190734863,19.100000381469727
1930.0,7,24,29.0,9.800000190734863,19.399999618530273
1930.0,7,25,30.0,12.399999618530273,21.200000762939453
1930.0,7,26,28.399999618530273,10.800000190734863,19.600000381469727
1930.0,7,27,28.0,10.399999618530273,19.200000762939453
1930.0,7,28,29.0,13.0,21.0
1930.0,7,29,29.399999618530273,11.199999809265137,20.299999237060547
1930.0,7,30,30.0,10.600000381469727,20.299999237060547
1930.0,7,31,30.0,11.199999809265137,20.600000381469727
1930.0,8,1,30.799999237060547,11.0,20.899999618530273
1930.0,8,2,30.600000381469727,11.0,20.799999237060547
1930.0,8,3,30.200000762939453,11.399999618530273,20.799999237060547
1930.0,8,4,30.200000762939453,10.399999618530273,20.299999237060547
1930.0,8,5,25.600000381469727,14.199999809265137,19.899999618530273
1930.0,8,6,27.799999237060547,14.199999809265137,21.0
1930.0,8,7,27.200000762939453,13.399999618530273,20.299999237060547
1930.0,8,8,28.0,12.0,20.0
1930.0,8,9,28.399999618530273,12.199999809265137,20.299999237060547
1930.0,8,10,28.600000381469727,12.600000381469727,20.600000381469727
1930.0,8,11,30.200000762939453,12.600000381469727,21.400001525878906
1930.0,8,12,27.600000381469727,13.0,20.299999237060547
1930.0,8,13,27.0,8.0,17.5
1930.0,8,14,30.0,10.0,20.0
1930.0,8,15,27.0,13.0,20.0
1930.0,8,16,27.399999618530273,14.800000190734863,21.100000381469727
1930.0,8,17,22.399999618530273,16.200000762939453,19.299999237060547
